file,form,group,n,rep,rng,gap,zrep,zrng,zgap,core,aug
kurdilihicazkar--sarki--kapali_curcuna--gurub_etti--haci_arif_bey.txt,sarki,vocal,290,0.1903114186851211,19.0188679245283,0.02422145328719723,0.4408900342237958,0.25956525404362096,-0.2936249741335898,0.18132478018017484,-0.11230019395341495
kurdilihicazkar--sarki--kapali_curcuna--hancer-i_ebrusu--asdik_aga.txt,sarki,vocal,319,0.15723270440251572,16.9811320754717,0.07861635220125786,0.023918471259591,-0.08278136506252656,1.539816124456404,0.10669983632211756,1.6465159607785216
kurdilihicazkar--sarki--kapali_curcuna--sana_ey--rahmi_bey.txt,sarki,vocal,415,0.1280193236714976,19.0188679245283,0.024154589371980676,-0.344328883181465,0.25956525404362096,-0.2958786974168034,-0.6038941372250859,-0.8997728346418893
kurdilihicazkar--sarki--musemmen--gecti_omrun--sadi_hosses.txt,sarki,vocal,402,0.1172069825436409,21.962264150943398,0.04987531172069826,-0.4806231399916623,0.7540659260858348,0.5710671078151494,-1.2346890660774972,-0.6636219582623478
kurdilihicazkar--sarki--musemmen--gozedir_yumnile--muallim_ismail_hakki_bey.txt,sarki,vocal,441,0.17045454545454544,15.622641509433961,0.05227272727272727,0.19058552130355927,-0.31101244446662535,0.651874688879568,0.5015979657701846,1.1534726546497525
kurdilihicazkar--sarki--musemmen--iftirakindir_sebep--haci_arif_bey.txt,sarki,vocal,259,0.18604651162790697,17.88679245283019,0.007751937984496124,0.38712902808702476,0.06937268787353908,-0.8487484660907307,0.3177563402134857,-0.530992125877245
kurdilihicazkar--sarki--musemmen--mahmur_bakisi--sekerci_cemil_bey.txt,sarki,vocal,419,0.16028708133971292,16.9811320754717,0.004784688995215311,0.06242021937785637,-0.08278136506252656,-0.9487629225068046,0.14520158444038295,-0.8035613380664217
kurdilihicazkar--sarki--nimsofyan--artik_sevgili--gulen_ertek.txt,sarki,vocal,832,0.2250300842358604,21.056603773584907,0.06016847172081829,0.878533895319567,0.6019118731497691,0.9180096144718612,0.2766220221697979,1.1946316366416592
kurdilihicazkar--sarki--nimsofyan--cicek_nedir--selahattin_icli.txt,sarki,vocal,482,0.4178794178794179,21.962264150943398,0.07276507276507277,3.30948351987148,0.7540659260858348,1.3425921859656729,2.555417593785645,3.898009779751318
kurdilihicazkar--sarki--nimsofyan--huzun--selahattin_icli.txt,sarki,vocal,698,0.5279770444763271,21.962264150943398,0.040172166427546625,4.697311929662587,0.7540659260858348,0.24401170884913256,3.943246003576752,4.187257712425884
kurdilihicazkar--sarki--semai--canandan_uzak--neveser_kokdes.txt,sarki,vocal,360,0.11142061281337047,21.056603773584907,0.04178272980501393,-0.5535628440474629,0.6019118731497691,0.2982975545273781,-1.1554747171972322,-0.8571771626698541
kurdilihicazkar--sarki--semai--uzun_yillar--zeki_muren.txt,sarki,vocal,234,0.1888412017167382,14.943396226415095,0.04291845493562232,0.42235731067336807,-0.4251279841686744,0.3365784443300919,0.8474852948420425,1.1840637391721343
kurdilihicazkar--sarki--senginsemai--artik_ne--artaki_candan.txt,sarki,vocal,602,0.15806988352745424,22.41509433962264,0.016638935108153077,0.03447147780102685,0.8301429525538673,-0.5492022568900017,-0.7956714747528404,-1.344873731642842
kurdilihicazkar--sarki--senginsemai--bir_kendi--lemi_atli.txt,sarki,vocal,482,0.17671517671517672,21.962264150943398,0.004158004158004158,0.269503497969319,0.7540659260858348,-0.9698860380809583,-0.4845624281165158,-1.4544484661974741
kurdilihicazkar--sarki--senginsemai--derdin_ne--nasibin_mehmet_yuru.txt,sarki,vocal,588,0.12265758091993186,19.0188679245283,0.010221465076660987,-0.4119159797122396,0.25956525404362096,-0.7655102846573957,-0.6714812337558606,-1.4369915184132562
kurdilihicazkar--sarki--senginsemai--her_tel--kaptanzade_ali_riza_bey.txt,sarki,vocal,557,0.05935251798561151,19.0188679245283,0.023381294964028777,-1.2099037977923273,0.25956525404362096,-0.3219434530676746,-1.4694690518359481,-1.7914125049036227
kurdilihicazkar--sarki--sofyan--beni_kor_kuyularda--munir_nurettin_selcuk.txt,sarki,vocal,412,0.14841849148418493,19.0188679245283,0.08759124087591241,-0.08718851148031362,0.25956525404362096,1.8423248169972053,-0.34675376552393455,1.4955710514732707
kurdilihicazkar--sarki--turkaksagi--ay_dalgalanirken--artaki_candan.txt,sarki,vocal,449,0.19419642857142858,16.9811320754717,0.002232142857142857,0.48986227149351536,-0.08278136506252656,-1.034799354029237,0.5726436365560419,-0.46215571747319517
kurdilihicazkar--sarki--turkaksagi--endami_guzeldir--medeni_aziz_efendi.txt,sarki,vocal,351,0.21428571428571427,14.943396226415095,0.02,0.7430964447311701,-0.4251279841686744,-0.43591379361928173,1.1682244288998445,0.7323106352805627
kurdilihicazkar--sarki--turkaksagi--soylendi_bugun--mediha_sen_sancakoglu.txt,sarki,vocal,417,0.13701923076923078,19.0188679245283,0.004807692307692308,-0.2308811446444256,0.25956525404362096,-0.9479875700502137,-0.49044639868804657,-1.4384339687382603
kurdilihicazkar--sarki--yuruksemai--sen_gozlerine--misirli_udi_ibrahim_efendi.txt,sarki,vocal,458,0.07658643326039387,19.0188679245283,0.00437636761487965,-0.9926628093208524,0.25956525404362096,-0.9625258527647168,-1.2522280633644733,-2.2147539161291903
kurdilihicazkar--sarki--yuruksemai_ii--ey_mutrib-i--rahmi_bey.txt,sarki,vocal,353,0.14772727272727273,21.056603773584907,0.008522727272727272,-0.09590162417742389,0.6019118731497691,-0.822768148310774,-0.697813497327193,-1.520581645637967
kurdilihicazkar--sazsemaisi--aksaksemai----haydar_tatliyay.txt,sazsemaisi,instrumental,1285,0.061526479750778816,24.90566037735849,0.017133956386292833,-1.1825000653708735,1.248566598128048,-0.5325170092999308,-2.4310666634989215,-2.9635836727988525
kurdilihicazkar--sazsemaisi--aksaksemai----tatyos_efendi.txt,sazsemaisi,instrumental,700,0.09012875536480687,19.0188679245283,0.06151645207439199,-0.821955956394251,0.25956525404362096,0.9634448047134788,-1.081521210437872,-0.11807640572439315
kurdilihicazkar--sazsemaisi--aksaksemai----yalcin_tura.txt,sazsemaisi,instrumental,561,0.10535714285714286,24.0,0.014285714285714285,-0.6299955168241145,1.0964125451919824,-0.6285202050074081,-1.7264080620160969,-2.3549282670235048
